servijanka;časť kroja
servirka;čašnička
servjanka;ženské oblečenie
sfačovac;zaviazať
sfaragovani;unavený,vysilený
sfarknuc;vzplanúť, zhorieť
sfartovať sa;uhnúť,uvoľniť miesto
sfasovac;dostať bitku
sfhvsfdgvhjgrhf;knkrebfhkebjkhrfjk
sfircovac;zostehovať, pomocne
sflafotani;zmoknutý,
sfľekovali;zbrzdili
sfučec;sfúknuť
sfučela;sfučala
sfučic;spĺasnúť,
sfuknuc;vynadať,
sfuľeni;urazený
sfušovac;zbabrať
sgĺičnuc śe;sklznúť sa
shakĺovac;zhačkovať,
shasnovac;spotrebovať
shcaci ńeshcaci;chtiac nechtiac,
sheftovac;dočasne spojiť,
shôjdy;schody
shoršeni;zhoršený
shroźeni;zhrozený
shujdy;schody
shurta;odrazu
siaha;plošná miera,
siahaa;dlžkova miera
siakac;soplať
siceňe;sýtenie
sicic;sýtiť
siča;sičia
sičak;lajdák,nespratník
sičec;sičať
sičela;sýčala
sičina;vysoká tráva
sidol;čistiaci prostríe-
sienit;eternit
sifoner;skrina
sikac;curat
sikovac;chystat, ponahlat sa
siláň;člověk ktory prdi
silonki;dámske pančuchy
silonky;silonové pančucháče
siňa;dlhá chodba
sinaček;syn, synačik
sinij;slabomodrý
sińij;druh modrej,
sinu;synu
sipac;sypať
sipaci;sypký
sipana draha;hradska
sipanec;sklad obilnín
sipańec;sklad obila
sipaňec;hospodárska budova,
sipanec;sklad
sipaňina;sypkovina
sipkaci;sypký
sir;tvaroh
sirec;hrudka
sireček;tavený syr
sirek;syr
sirky;zápalky
sirotek;sirota
sirvatka;srvátka
sisac;cmúľať
sitni;výživný
sitobelavi;sýtomodrý
sitosc;sýtosť
sitožeľeni;sýtozelený
sitožulti;sýtožltý
sivaca;hubka
sivar;cigara
sivastyj;slabo sivý
skadzi;odkiaľ
skadziidzeš;odkial ideš
skadzirukaskadzinoha;bez domova
skadziška;odniekiaľ
skadzitadzi;skade tade
skafrani;nedorobený,
skafrany;skazený
skakac;skákať
skakačka;švihadlo
skakaňe;skákanie
skaľ;odkiaľ,vymaž
skaličeni;zničený
skaličic;zničiť
skaĺičic;skaličiť
skaľičic še;dolámať,dochrámať sa
skalka;zadreté niečo v koži
skamadzi;odkiaľ
skameňa;skamenejú
skamenec;skamenieť
skameńete;skamenné
skampolo;tričko
skandžureni;skučeraveny
skantreni;pokazený
skantric;zničiť
skantrím;zničím
skapac;umriet/skonat-zle
skapčac;spojiť
skapčal;zopol
skapčaľi;zopli
skapčane bic;byť v spojení
skapčano;spojené
skarac;porandať
skarala;strestala
skaralo;strestalo
skarana;potrestaná
skarańe;strestanie,
skarani;nepodarený, chybový
skarany;zlý, nedobrý
skaravac;strestavať
skarč;pokrč,
skarčaveni;pokrčený,
skarčaveti;dokrčený
skarčeni;pokrčený,
skarčic;pokrčiť,
skarčila;skrčila
skarednik;skaredi chlapec
skarha;sťažnosť
skarhaa;ponosa
skarhac;pokarhať
skarhani;vyhubovaný,
skarhi;sťažnosti
skarmene;minuté,
skarmic;skŕmiť
skarmila;skrmila
skarža;sťažujú sa
skarźeńe;stažovanie sa
skaržeňe;sťažovanie sa
skarźic;sťažovať sa
skaržic śe;sťažovať sa
skaržic še;sťažovať sa
skaržicše;sťažovať sa
skaržil;nadával
skaržil;sťažoval sa
skaržil še;sťažoval sa
skaržili;sťažovali
skaržimše;sťažujem sa
skaržliše;ponosoval sa
skasirovac;zobrať
skasiruj;zober peniaze
skasovac;"""zrámovať"""
skašac;zvesiť
skašac;zhasnúť, vypnúť
skašľovac;pokašliavať
skatovac;zničiť,skántriť
skavunči;zavýja
skazac;opýtať sa
skaždím;s každým
skažene;pokazené
skaženi;pokazený
skaženy;skazený
skažil;skazil
skažilośe;pokazilo sa
skažim;skazím
skelko;zaváraninový pohár
skeľtovac;minúť, utratiť
skeľtovac še;veľa minúť
skerešic;vyhrešiť
skerscic;vyhrešiť
skervaveni;skrvavený
skervic;skrvaviť
skervu;s krvou
skiba;odkrojena časť zeme,
skičec;skučať
skidac;spadnúť,
skidala še;spadla
skidlo;spadlo
skidne;klesne
skidni;spadni
skidnuc;sklesnuť, skvapnúť
skilka;krovie
skintavy;krivajuci
skipa;trieska
skirňa;čižma, gumaky
skirni;gumené čižmy
skisnuti;nadávka
skiśkac;skvasiť
skizda;pošpíni
skladac;skladať
skladačka;naskladaná sukňa
skladaja;skladajú
skladajce;skladajte
skladana vrchnasukňa;vrchna časť odevu
skladaňe;skladanie
skĺagac;skolabovať
skľagac še;sklátiť sa, omdlieť
skľagaja še;odpadnú
skľagal še;podlomili sa mu nohy
skľagalo;spadlo
skľagane;sklátené
sklaňamše;vzdávam poklonu
skľaňané;sklenné
skľaňany;sklenený
skľančina;sklenené črepy
skĺanečka;pohariček
skĺanka;pohár
sklasc;zložiť
skľečina;sklečina
skľeňar;sklenár
sklenčina;úlomok skla
skľenčina;kúsky rozbitého skla
skľenčini;črepy zo skla
skľeňené;sklenné
skľenička;fľaša na zaváranie
skľeňik;sklenník
skĺenik;skleník
skľenka;pohár
skĺenka;pohár
skľenščina;črepy
skľep;obchod
sklep;obchod, predajňa
skľepar;obchodnik
sklepar;obchodník
skĺepar;predavač v skĺepe
skľepare;obchodníci-predavači
sklepik;maly obchod
sklepovane;sklepenie
sklepovanie;sklepenie
skľeščina;rozbite sklo
skleščini;črepiny
skleština;črepina
skliančina;sklenené črepy
skľičko;zavaraninova fľaša
sklidni;ukľudni sa
skĺijic;zlepiť,
skľiňany;sklenený
skľinčina;sklenené črepy
sklinčini;?
skľinka;fľaša
skľinočka;fľaštička
skliščina;črepina
skľiščiny;rozbite sklo
sklo;zavaraninova fľaša
sklonicše;poklona
skľubačeni;pokrčený, zohnutý
skľubačic;zohnuť, skrčiť sa
sknúc;prdnúť
skoba rigeľ;závora,
skočic;skočiť
skojdajdaje;schody
skojdaje;schody
skoľčavec;stuhnúť
skoľčaveja;stvrdnú
skoľčavetosc;stvrdnutosť
skolčavic;skrehnúť, stuhnúť,
skolkavec;strpnúť
skolkavety;strpnutý
skomoľic;nesprávne vyjadriť
skonac;zomrieť
skončel;skončil
skončic še;skončiť sa
skonfiškovac;skonfiškovať
skopeliť sa;prespať sa
skopirovac;skopírovať
skopy;žatevné práce
skôra;kôra na strome
skora;koža
skorej;skôr,najprv
skori;včasný
skorjane;kožené
skormucene;smutno
skormuceny;sužovaný, smutný
skoršej;skôr, ranšie,
skorši;skôr
skosmačeni;zožmolkovaný
skostnacení;kostnatý
skośic;skosiť
skośicc;skosiť,
skośim;skosím
skoštovac;ochutnať
skovardzic;vsunúť sa
skožlic;hambiť sa
skrac;skráť
skraci;skráti
skracila;skrátila
skrati;zrezaný
skremptni;mrzutý
skrentni;uplakaný
skrepirovac;aj zbankrotovať,
skrešeny;zmrtvýchstalý
skrešľeni;skreslený
skrešlic;skresliť
skretnuc;uplakať
skrevaveni;skrvavený
skrevavic;skrvaviť
skričic;zrevať, zrúknuť,
skridelko;kridielko
skridla;krídla
skridlo;krídlo
skriša;skriesia
skriša;tajné miesto, skrýš
skriščľina;rozbité sklo
skrišeňe;vzkriesenie
skriśeńe;vzkriesenie
skriśeni;zmrtvýchvstalý,
skrišic;skriesiť
skrišil;skriesil
skriśovac;oživovať,
skrivac;kryť
skrivic;skriviť
skrivociš;ubližuješ
skrivodlivi;nespravodlivý
skrivodlivosc;krivda
skrižicše;spriečiť sa
skruca;skrútia
skrucac;stáčať
skrucańe;stáčanie, namotavani
skrucanik;koláč
skruceloho;zdravotné porucha
skruceňak;závin
skrucene;stočené
skruceni;stočený
skruci;skrúti, zmotá,
skrucic;stočiť
skrucil;skrútil
skrucila;skrútila
skrucilo;stočilo
skrucilo by ho;nadávka
skrucimše;zviniem
skrušic;podrobiť,
skruta;zhon, nával práce
skrutnuc;otočiť
skrydlo;kridlo
skubac;šklbať
skubaci;šklbiaci
skubaja;skubú
skubala;šklbala
skubali;šklbali
skubaňe;šklbanie
skubańe;?
skube;drápe
skubja;drápu
skucańe;stáčanie, namotavani
skuckoš;skupáň
skučaci;skuvíňajúci,
skučak;"pozri ""graučak"""
skučal;skuvíňal
skučec;skuvíňať,skučať
skučel;skuvíňal
skučeńe;skuvínanie,
skučka;skúpaňa
skučkar;skupáň
skučkoš;zlý jedinec
skudĺic;šetriť, skrbliť,
skuhrava;kúpa, lakomá
skuhravec;lakomec, skupáň
skuhravi;skúpy
skuhravic;žgrglošiť,
skujdi;schody
skujdky;obchodbradlo karcma
skuknuc;drepnúť, prezrieť,
skuľac;skotúľať
skuĺac;skotúľať
skuľala;skotúľala
skuĺovac;sguľovať
skupa;lakomá
skupáň;lakomec
skupi;skúpy
skupi jak žid;lakomý
skupic;vykupiť
skuposc;skúposť
skuptač;zlý jedinec
skuptak;skupáň
skuptoš;skupáň
skura;koža
skura;skúpi človek
skurani;kožený
skurč;skrč
skurčaveti;veľmi skrčený
skurčena;skrčená
skurčene;skrčené
skurčeni;skrčený
skurčeny;pokrčený
skurčený;zohnutý
skurči;pokrčí
skurči;skrčí sa
skurčic;pokrčiť
skurčic še;zohnúť sa
skurčila;skrčila
skurčovac;krčiť,
skurečka;kožička
skureńačik;kožený kabát,
skureňak;kožený kabát
skureni;koženy
skurený;kožený
skuric;pofajčiť
skuricśe;prefajčiť sa,
skurila;vypálila
skurim;strelím, vypálim
skurjany;kožený
skurka;kôrka, kožka
skurka;pokožka, kožka,
skurkar;kožkár
skurki;kožky,
skurkoš;skúpy
skuročka;pokožka, kožtička
skurovi;kožený
skuš;skús
skuša;okúsia
skušačka;testér,
skušaja;skúšajú
skušečka;skúšočka
skušeni;skúsený
skuśeni;zbehlý, znalý,
skušenosc;skúsenosť
skušenosci;skúseností
skuši;okúsi
skuśic;skúsiť
skušic;skúsiť
skušil;skúsil
skúšim;pokúsim sa
skušsce;skúste
skutek;skutok
skuviňac;skučať
skvaľitnic;skvalitniť
skvaric;ukradnúť
skvarky;oskvarky
skvašelo;skyslo
skvašene;skysnuté
skvaśene;skysnuté,
skvašeni;skysnutý
skvašeny;skysnutý
skvašic;skvasiť
skvašilo;skyslo
skvašnete;skysnute
skvašňety;skysnutý
skvašnety;skysnutý
skvora;pokožka,
skydac še;spadnúť
skyrne;gumené čižmi
slabinger;padavka, cintľavka
slabnuc;slabnúc
slabosc;slabosť
slabota;nevyrazné
slacina;slatina,bažina
slaček;sláčik
sladek;pivovarník
sladkasti;sladkastý, nasladlý
sladke drefko;nedrvená škorica
sladkojsc;sladkosť
sladkojsci;sladkosti
sladkosc;sladkosť
sladza;sladia
sladzaci;sladiaci
sladzene;sladené
sladzeňe;sladenie
sladzic;sladiť
sladžavina;niečo prisladké
slameňak;slameniak
slameńak;muž obtočený slamou
slamiany;slamený
slamovožultý;slamovožltý
slatkaň;?
slatke drefko;škorica
slavic;sláviť
slavja;slávia
slavnosc;slávnosť
sledovac;sledovať
sleduja;sledujú
sĺepa braja;múčne jedlo
slepar;drevo nasiak. smolou
slichi;spanky
sličuhi;lyže
sľifka;slivka
slišno;počuť,
slivčanka;stedená polievka
slivecni;slivkovy
sliz;rastlina slez
sliza;slza
sľizgac še;klzať sa
sľizi;slzy
slizic;slziť
slizy;slzy
slíž;druh ryby
sĺiž;haluška, rezanec,
sliža;slzia
sližaj;druh ryby
sĺižiki;šúĺance,
slížky;zemiakové šúľance
sloch;sloh
slofko;slovíčka
slonko;slnko
slopac;piť
slopač;ten kto pije
sľope;pije
slota;zlé počasie
slota,slotno;dáždivo
slovem;slovom
slovenčic;slovenčiť
slovensky dvojboj;pivo+borovicka
slovesnosc;slovesnosť
slovkoch;slovkách
sluchac;počúvať
sluchaj;počúvaj
sluchajce;počúvajte
sluchaju;počúvajú
sluchala;počúvala
sluchalo;počúvalo
sluchaňe;počúvanie
sluchmani;poslušný,
slučka;druh viazania
slumečnica;slnečnica
slumečnik;pozri popis
slun;slon,
slunečko;slniečko
slunečnik;slnečnica
sluńic;vystaviť slnku,
slunko;slnko
sluňo;slnko
slup;stĺp
slupec;stĺpec
slupek;stĺpik
slupek;stlpik
slupi;stlpy
slupik;stĺpik
slupkoch;stlpikoch
slupok;stĺpik
sluporad;stlporadie
slušic;pristáť,
sluška;slúžka
sluti;ochrnutý
sluti;nevládny
sluty;nesikovny
sluty;bez časti ruky
služic;slúžiť
služňica;slúžka
slychy;sluchy
slyzi;slzy
smacar;ufulanec
smacni;chutny
smačar;špiňoch,nečistotník
smačar;špinavý človek
smačňanka;chuťovka
smačne;chutne
smačni;chtný
smačno;chutne
smačný;chutný
smačny;chutný
smačny,-e;chutný,-é
smaćni;chutný, mńam mńam
smajchlovac;zaliecat sa
smak;chuť
smakovac;chutiť
smakovaňe;chute
smakuja;chutia
smakuje;chutí
smaĺar;špinavý zababraný
smaĺar;špinavý jedinec,
smalec;mast
smaľňik;nádoba na masť
smargeľ;sopeľ
smargeľňik;vreckovka
smargiľ;sopeľ
smargľavy;nedorasteny/mlady
smargľe;sople
smargľovik;vreckovka
smarkac;smŕkať
smarkač;malé decko
smarkače;usmrkanci, sopliaci
smarkasti;nedospely
smarkasty;nedospely
smarkatá;sopľavá
smarkaté;sopľavé
smarkati;usoplený, sopľavý
smarkati;zasran, sopliak
smarkaty;usoplený, sopľavý
smarkatý;sopľavý
smarkaty;sopliak
smarkavec;zasoplený,
smarkeľ;sopeľ
smarkel chustka;kapesnik
smarkelnik;vreckovka
smarkle;sople
smarklovka;vreckovka
smarklovnik;vreckovka
smarkľufka;vreckovka
smarkoš;soploš
smarkoš;malé decko
smarky;sople,vytok z nosa
smarovac;natierať
smaruja;natierajú
smarž;smrčok jedlý
smarža;druh huby,
smaržeľ;druh huby,
smaržľa;smrčok jedlý
smaržľak;smrčok jedlý
smaržľe;huby-
smaty;saty,odev
smaženka;smaženica
smažic;vyprážať, pražiť,
smecar;smetiar
smečovac;smečovať
smečuja;smečujú
smedni;smedný,
smedzic;smediť
smerdzic;smrdiet
smerdzufka;kocka, pekna baba
smerečina;smrečina
smerek;smrek
smerovac;smerovať
smertnica;cintorín
smeruja;smerujú
smeska;kŕmna zmes
smiček;slačik,
smička;druh vysokej travy
smigac;sibat
smigaj hetka;pod rychlo,ponahlaj
smigaj hetka/makcen;pod rychlo,ponahlaj
smik;šmyk
smik;sláčik
smik-;sláčik
smikac;milovať sa, súložiť
smikac;klamať
smikac;milovať
smikačka;milovanie
smikoch;sláčikov
smirda še;potuluje sa
smirdac;zavadzať
smirdac śe;ponevierať sa
smirdac śe;zavadzať
smirdacše;obšmietať sa
smirdaj;zmizni, utekaj
smirdaja;flákajú
smirdaja še;zavadzajú
smirdak;flákač
smirdal;pobehoval, flákalsa
smiťa;smetí
smokĺic;plakať,
smoľa;smolia
smolic;smoliť
smolki;soplík
smorigac;robiť stopy po skle
smorodini;ríbezle
smoť;kukaj
smotrila;pozerala
smrad;nadávka
smradeček;popis
smradek;popis
smrat;zápach
smrod;smrad
smrud;smrad, zápach
smrudar;smrdiaci človek
smrudek;popis
smrudne;smradne
smrudovka;huba plávka smradľav
smrudzi;smradí
smrut;smrad
smucel;žialil
smuci;smúti
smucic;smútiť
smucic;žialiť
smucili;smútili
smudnuc;horieť, paliť,
smuha;pruh, čiara
smuha,cmuha;čiara
smuha//;šmuha
smulńa;smolník,
smuška;čiara,čiarka
smuška;del.čiara v maľovke
smutečni;smútočný
smutek;smútok
smutńik;kar
smužka;prúžok, čiara
smužkasti;prúžkovaný
smužki;prúžky
smužočka;pásičok
smyk;sláčik
sňac;sňať
sňah;sneh
snažic śe;snažiť sa
snica;žrd spájajúc rázvoru
snich;sneh
sňiti;zhnitý
snižeček;sniežik
snižek;sniežik
snop;balík slamy
snop;otep
snopek;snop
snora;snoria
snoric;snoriť
snovac;snovať
snovaci;spriadací
snovadlica;drevený nástroj
snovadlice;?
snovalica;náradia na tkanie
sňu;s ňou
snuc;spriadať
snuja;spriadajú
sobaša še;siobášia sa
sobašic;sobášiť
sobinov;sabinov
sobinovv;obec sabinov
socha;drevena podpora
sochne;schne
sochnuc;schnúť, vyschýňať
sočovka;šošovica
sodovnik;koláč
sodufka;sódová voda
sofka;sôvä, sovíča
sokač;zvyk
sokač;kuchár,
sokačka;osluhuje na svadbe
sokaš;poriadok
soľa;solia
soľanka;slaná voda
solaris;autobus
soldza;slza
soľeňe;solenie
solic;soliť
soľic;soliť
soĺic;soliť
solnečnik;slnečník
solnic še;slniť sa
solnovrat;slnovrat
soľofka;puška nabitá soľou
soľufka;puška
solza;slza
solzečka;slzička
solzi;slzy
somar!;hlupak! nadavka
somarina;sprostosť
somarska drabina;rad podľa veľkosťi
somarske uši;zahnuté rohy stránok
somorni;poddajný,ustupčivý
sompeľ;sopeľ
somrák;hlupák,somár
sondovac;sondovať
soňoga;komár
sopeľ;sopel
sopľak;mladý
sopľanda;nadávka
sopĺavi;paj smarkati,
sopľivy;sopliak
sopuch;dým zo sporáka
sorito;dievč. oblečenie
soritov;lajblík
soročka;košieľka
sorta;druh
sortečka;kvalitka
sorterman;kvalitár
sortir;triedič
sortirka;triedička
sortirman;kvalitár
sortirmanka;kvalitárka
sortirovac;triediť
sortirovańe;triedenie
sortirovane;triedené
sortirovani;triedený
sortirovano;triedené
sortirufka;triedička
sortiruj;trieď
sortiruje;triedi
sortovac;usporiadavať,
sortovač;triedič, kvalitár,
sortovačka;triedenie
sortovane;triedené
sortovańe;triedenie
sortovani;triedený
sortovano;triedené
sorvatka;pozri popis
sos;omačka,šťava
sosak;vysávač
sosbordeĺ;vysávač
sosek;šťaveľová omáčka
soska;kysly list
sosna;borovica
sosňak;hríb sosnový
sosovnik;vysávač
soška;drevena podpora
sošňa;sosna
sošňaki;huby
sošňina;sosnový porast
sośniny;borovicový hájik
sougabirov;drozd
sovče;sôvä, sovíča
sovda;sóda
sovdova voda;sódovka
sovka;sôvä, sovíča
sozbor;dezinfekčná tekutina
spac;spať
spacak;mech na spanie
spackám;pokazím
spad;spadol
spad do ohňa;spadol do ohňa
spad mi;spadol som
spadalo me;zmočený dažďom
spadnuc;spadnuť
spadnuc z oči;byť urieknutý
spadnul;spadol
spadovac;padať , spadať
spajkovac;pájkovať,
spak;naopak
spak ruki;opakom ruky
spak śveta;proti očákavaniu
spaki;proťiveň
spakom;opačne
spakovac;zbaliť
spakovani;zbalený
spakruki;back hand,
spakruky;backhand
spaku;naruby, naopak,
spakuj;odlož, zbaľ, schovaj
spaleň;spálňa
spaľic;spopolniť spáliť
spalic;spáliť
spalvuja;splavujú
spameci;spamäti
spaňe;spánok
spaňety;popanštený,veľký pán
spareni;rozhorúčený, spotený
spareni;majúci páru
spareny;spotený
sparheta;pec
sparhonic;narýchlo urobiť
sparic śe;rozohriať sa,
sparńe;vlhko horuco,
sparno;horúco
sparota;dusno
sparovac śe;byť do páry
spartakijada;vystupenie
spasac;zjesť
spaśeńe;spasenie
spašeni;spasený
spaśeni;spasený
spašic;spasiť
spatrac;zrovnávať očami
spatrańe;zrovnávanie očami
spatrane;zrovnávané očami
spatrani;zrovnávaný očami
spatrec;pozrieť, zazrieť,
spatrel;zbadal
spatrela;zbadala
spatreľi;zbadali
spatreno;zbadané
spatreny;zbadaný
spatric;uvidieť
spatric;zbadať
spečacel;spečatil
spečené;spálené
spekli;spiekli
speĺešeni;postrapatený
speľešeny;strapatý
spelneni;splnený
spelnic;splniť
speňažic;speňažiť
speňeni;spotený kôň
spera;vzpera
spercha;sprcha
sperdnuc(dakeho);vynadať,zhodiť
sperdzeny;bez nálady
spervij;spočiatku
spesc še;silno sa opáliť
spetkuje;ustúpuje
spevni;uistí,
spevnic;uistíť, ustáliť,
spic še;opiť sa
spichni;zmajstruj, zval vinu
spichnuc;byť namyslený,
spichnuc(daco);spraviť,urobiť
spiglo;zrkadlo
spinovac;zapzapínaci špendlík
spirac;upierat nieco
spirtac se;sparat sa
spisac;spísať
spisc;zpiecť,
spišak;človek zo spiša
spišňec;spišnieť
spišňeti;namyslený
spitac;zistiť,
spiti na mol;úplne opitý
spitovac;spytovať
spitovańe;?
spitovini;pytačky
spity;opitý
spivanećka;pesnička
spižák;zvonček
spižar;cingalka
splach;nadávka
splakac še;rozplakať sa
splanirovac;vyrovnať
spľantani;popletený
spĺasnuc;spľasnúť
spľasnul;vypustil vzduch
spĺasnuti;splasknutý
spľaščeni;spolštený
splašeni;vyľakaný,
splašic;odohnať
splašic še;pozri popis
spľašnuc;splasnúť
splavic;splaviť
spľec;spleť
spľecenian;spletenina
spĺesc;spliesť
splesneti;splesniveny
spľešňec;splesnivieť
spľešňelo;splesnivelo
splešnenina;pleseň
spľešňete;plesnivé
spleśneti;plesnivý
spĺeśńeti;splesnivený
spľešňety;plesnivý
spľešnety;plesnivý
spľeta;tára hlúposti
spľetac;dristať
spletolše;splietol sa
spľetucha;tára
spletuha;taraj
spľichcic še;spolčiť sa
spĺita;tára, kecá
spľitac;tárať
spĺitac;tárať, kecať,
spĺitac;tárať, splietať,
spĺitafka;urozpravana osoba
spĺitavka;paj spĺitafka
splodzic;spodiť
splokac;opláchnuť
splukac;opláchnúť
splukacc;spláchnúť
splukaj;spláchni
splukani;opláchnutý
spluknuc;poumývať
splukol;spláchol
splukovac;splachovať
splukovaci;splachovací
spľundrovac;doničiť, poškodiť
spľuvac;pozri popis
spoca še;spotia sa
spoceni;spotený
spoceny;spotený
spocevadz;spoliehať
spochabec;ohlúpnuť,
spochabeńe;šialenstvo,
spochabeni;paj zośaĺeti.
spochabic;ohlúpnúť,
spochapic;zblazniť sa,
spocic;spotiť
spocic se;spotit sa
spocic še;spotiť sa
spocil;spotil
spocila;spotila
spocili;spotili
spocilo;spotilo
spočatku;na začiatku
spodeček;spodoček
spodek;spodok
spodizivacśe;uvedomiť sa, si
spodki;pozri popis
spodky;dlhé spodné gate
spodňarka;spodnica
spodniarka;časť voza,
spodnička;sukňa
spodńik;spodnička
spodnik;spodnička
spodzievac;myslieť
spodzisko;kal
spodzisko;spodina
spodzivac;predpokladať
spodzivac;uvedomiť
spodzivac;nazdať
spodzivac;ako obačic śe
spodzivac še;spamätať,uvedomiť si
spodzivacše;predpokladať
spodzivaj še;spomenie si
spodzivaja;všimnú
spodzivalše;spametál sa
spodzivane;uvedomenie
spodzivańe;uvedomené
spoja;spoja
spojareni;opitý
spojene;spojenie
spojic;spojiť
spojitosc;spojitosť
spolčic še;spolčiť sa
spoľech;spoľahnutie
spoĺečni;patriaci každému
spoĺečni, jednaki;spoločný, rovnaký
společnik;spoločník
spoĺečnosc;komunita
společnosc;spoločnosť
spoľehac;spoliehať
spoĺehac;spoliehať
spoľehlivo;spoľahlivo
spoĺehĺivo;spoľahlivo
spolek;spolok
spolek;obchod-jednota
spoli holi;spola holý
spolidarmo;lacno
spoĺihac;spoliehať
spolok;rozličný tovar
spolužice;spolužitie
spoly;spol
spomaľ;pomalšie
spomeneme;spomenieme
spomenuc;spomenúť
spomneme;spomenieme
spomňevirac;ponevierať
spomni;spomeň
spomnuc;spomenúť
spomnul;spomenul
spomnula;spomenula
spomusc;pomôcť
spomusc śe;dostať pomoc
spoňevirka;ponevieranie
sporajeni;upravený
sporajený;upravený
sporajic;upraviť, urobiť
spori;výdatný
sporic;šetriť
sporišč;stavikrv vtáčí
sporovac;sporiť
sporskac;oprskať
sposob;spôsob
sposobic;spôsobiť
sposobni;ladný, pôvabný
spotikac;stretnuť,
spotrebovac;spotrebovať
spotvoric;sčudačiť
spovedaja še;spovedajú sa
spovedańe;spovedanie
spovedz;spoveď
spovidz;spoveď
spoznac še;zoznámiť sa
spoznaja;spoznajú
spožňa še;omeškajú sa
spoźneni;meškajúci
spoźńeni;zmeškaný, oneskorený
spožňic;zameškať
spoźńic;oneskoriť
spoźňim;zmeškám
sprac še;odprac sa
sprahnuc;spriahnúť,
sprahota;horúco
sprahotno;horúco
spraskam;všetko zjem
spraskámce;zbijem ťa
spraščeľi;spraskali
spratac;upratať,odložiť
spravac še;chovať sa
spravca;zodpovedný za...
spravdi;naozaj
spravdy;naozaj
spravic;spraviť
spravovac;riadiť, kontrolovať
sprec;uschnúť,zoschnúť
sprečni;hádavý človek
sprečný;paprčnatý
sprečny;vzdorovitý
spredku;s predu
sprepytujem;pozri popis
spreti;uschnutý,usušený
spreti;zvädnutý
sprety;zvädnutý
sprevadzac;sprevádzať
spriatac še;odísť preč
spric;zo začiatku,najprv
spricac se;hadat sa
spriča;háda sa
spričac;protiviť
spričac śe;vadiť sa, odporovať,
spričac še;škriepiť sa
spričac śe;rozporovať,
spričacše;škriepiť sa
spričamśe;vzpierám sa
spričeni;spriečeny
spričeny;spriečeny
spričic;spriečiť
spričila;spriečila
spričkac še;hádať sa o niečom
sprički;hádky,
sprična;hádavá
spričňak;hádavý človek
spričńakovi;hádavý,
spričnakoza;hádavá žena
sprične;tvrdohlavo
sprični;priečný
spričnik;priečný človek
spričnik;konfliktný človek
spričnosc;hádavosť
spričny;tvrdohlavý
spriečac še;hádať sa
spriečny;tvrdohlavý
sprik;konflikt
sprikota;tvdohlavá osoba
sprisnic;sprísniť
spriśahac;zprisahať,
sprišahali;kuli pikle
sprišahaňe;spiknutie
spriśahańe;sprisahanie
sprišahaňec;sprisahanec
sprižiratkem;so zrkadlom
sprobovac;skúsiť
sproboval;skusil
sprobovane;skúšané
sprobovańe;vyskúšanie
sprobovani;odskúšaný
sprobuj;vyskúšaj
sprobujem;skúsim
sprobuvac;vyskúšať
sproci;oproti
sprojne;dusno
sprojno;sparno, dusno
sprostredkovac;sprostredkovať
sprovadzic;?
sprovadzil;zniesol,usmrtil
sprovodzic;odstrániť
spruha;pružina
spruha;vzpruha
spruha;spružina,pero
spružina;pružina
sprvoti;najprv
spsuc;pokaziť sa, skaziť s
spsucśe;pokaziť sa, skaziť s
spsuti;skazený
spuchlo;opuchlo
spuchnuc;opuchnut
spuchnuti;opuchnutý
spuchnuty;opuchnuty
spucovac;urobiť jemnú omietku
spučeni;stlačený,
spučic;komprimovať
spuľeni;nafukaný
spundžety;pochmúrny výraz
spupni;vzdorovitý,
spupnii;veľmi sebavedomý,
spupny;priečny
spurni;vzdorovitý,
spurny;priečny
spusob;spôsob
spusobni;šikovný
spustiši;zníči
spustnuc;zanedbať
spustoši;zničí
spušč;neporiadok
spušč;spúšť na zbrani
spuščadlo;spúšťadlo
spuščaja;spúšťajú
spuščala;spúšťala
spuśčańe;spúšťanie,
spuščelo;spustilo
spuščena;spustená
spuščeni;spustený
spuśčeni;spustený
spuščeny;spustený
spušči;spustí
spuščic;vypustiť, vyprázdniť
spuśčic;spustiť
spuščic še;skaziť sa
spuščil;spustil
spuščíl;spustil
spuščila;spustila
spuščiľi;spustili
spuščilo;spustilo
spuščilšeboha;neveriaci
spuza;nešikovná,špin žena
srac;kakať
sračka;hnačka
srakuľa;sračka,,mäkké hovno
sraľo;zbabelec
sranda;zábava
srandi;žarty
srandista;humorista
srandovac;žartovať
srandovni;žartovný
srandovny;zabavny
srarojsc;staroba
srňacník;huba jelenkovec
sroch;sráč
srojka;sopľaňa
srtružlina;hoblina
srubka sariska;matica slovenska
srubovaky;korcule
stac;stáť
stac še;stať sa
stachan;decový pohárik
stachetka;dosticka
stachitki;plot
stadzi;odtiaľ
stadzi;stadeto, stadetu
stadzi potadzi;odtiaľ potiaľ
stajňa;kravín
stajńa;maštaľ
stakan;pohár
stalabane;pošľapané
stalambani;udupani
stalmi;stal som
stalo še mu z očoch;uriekli ho
stalosc;stálosť
stamac;odtiaľ
stamaď;odtiaľ
stamadz;odtiaľ
stamadzi;stade
stamadzik;odtiaľto
stancija;stanica
stanek;stánok
staniol;pozri popis
staňo;stanislav
stanovic;stanoviť
staňše;staň sa
stanuc;vstať, stúpiť
stanuc;stáť
stanul;vstal
stanulmi;postavil som sa
stara draha;pozri popis
